"","Astrocytes Bergmann glia","Astrocytes cortex hippocampus","Astrocytes thalamus hypothalamus","Cajal-Retzius cells","CCK interneurons","Cholinergic neurons habenula","Choroid plexus epithelial cells","Committed oligodendrocytes","D1 medium spiny neurons","D2 medium spiny neurons","Dopaminergic neurons","Ependymal cells","Excitatory neurons amygdala","Excitatory neurons di/mesencephalon","Excitatory neurons hippocampal CA1","Excitatory neurons hippocampal CA2","Excitatory neurons hippocampal CA3","Excitatory neurons layer 1 piriform","Excitatory neurons layer 2/3","Excitatory neurons layer 4","Excitatory neurons layer 5","Excitatory neurons layer 5/6","Excitatory neurons layer 6","Excitatory neurons telencephalon","Granule neurons","Hindbrain excitatory neurons","Hindbrain inhibitory neurons","Hypendymal","Inhibitory interneurons","Inhibitory neurons amygdala","Inhibitory neurons habenula hypothalamus","Inhibitory neurons habenula thalamus","Inhibitory neurons reticular nucleus","Interneuron selective interneurons","Interneurons","Mature oligodendrocytes","Microglia","Myelin forming oligodendrocytes","Neuroblasts","Neurogliaform cells","Newly-formed oligodendrocytes","Olfactory bulb inhibitory neurons","Olfactory ensheathing cells","Oligodendrocyte precursor cells","Peptidergic neurons","Pericytes","Perivascular macrophages","Purkinje cells","Radial glia","Serotonergic neurons","T cell","Tanycytes","Telencephalon inhibitory neurons","Vascular endothelial cells","Vascular leptomeningeal cells","Vascular smooth muscle cells"
"Dgkb",0.0111558366877516,0.710485895731797,0.81865671641791,0.0372340425531915,1.77191780821918,0.537982195845697,0,0.228217391304348,4.12038834951456,4.7779303062302,0.0228915662650602,0.0966785290628707,1.49900284900285,0.102855826807923,2.095947063689,1.0557069846678,3.99035933391762,3.82119122257053,2.19773806199386,0.138787245164663,1.06782051282051,1.42760049730626,0.448182941903585,0.99226173541963,0.89650824442289,0.0170485175202156,0.0772838116676046,0.000400686891814538,0.471287128712871,1.4240234375,1.16931964056483,0.40660134089737,2.02026239067055,0.849921507064364,0.0252001524971407,0.157830637488107,0.154529411764706,0.0714212765957447,0.444316309719934,1.31675485008818,0.112111801242236,0.18223249669749,0.00165745856353591,0.531292517006803,0.492,0.201977874622863,0.249830508474576,0.0117440225035162,0.0234883720930233,0.839423076923077,0.0211009174311927,0.916363636363636,0.557281553398058,0.0747557997557998,0.110676532769556,0.512903225806452
"Dgkg",0.0100057504312823,0.173785260670507,0.192686567164179,0.0265957446808511,1.60068493150685,0.218249258160237,0.121415770609319,0.251695652173913,0.257281553398058,0.459028511087645,0,0.151245551601423,1.15213675213675,0.115522800552741,4.18941273779983,6.42027257240204,3.50744960560912,1.50708463949843,0.67777157218654,0.48980658651333,0.92465811965812,0.909987567343556,0.989344870210136,0.518293029871977,3.10763013255739,0.0601752021563342,0.0420183830425811,0,2.53646864686469,0.76923828125,0.757573812580231,0.421041774110366,0.925510204081633,1.20156985871272,0.00156309569195578,0.157640342530923,0.206882352941176,0.155165957446809,0.264744645799012,1.39611992945326,0.124534161490683,0.0461690885072655,0,0.279591836734694,0.452,0.174488769694938,0.270169491525424,0.160829817158931,0,0.195192307692308,0.0577981651376147,0.31030303030303,1.25064724919094,0.136111111111111,0.148731501057082,0.27316715542522
"Dgki",0.0146060954571593,0.424412937527692,0.417164179104478,0.0265957446808511,1.06643835616438,1.02017804154303,0.424283154121864,1.01386956521739,2.50582524271845,2.60897571277719,0.112048192771084,0.263938315539739,0.982621082621083,3.44670658682635,3.97684036393714,2.52930153321976,1.87730061349693,2.7541065830721,2.67386204970679,1.94458964976477,2.06183760683761,2.18599254040613,2.0916934487021,1.00165007112376,4.29482702877465,0.242789757412399,0.253423372725567,0.0135661133371494,1.5042904290429,0.99482421875,1.13658536585366,2.74182568334193,1.55233236151604,1.11679748822606,0.182272207396111,0.791322549952426,0.377470588235294,0.996697872340426,0.683196046128501,1.18800705467372,0.518944099378882,0.224504623513871,0.0154696132596685,0.812244897959184,0.532,0.297854508883674,0.392203389830508,0.103867791842475,0.0304651162790698,1.00288461538462,0.0944954128440367,0.389090909090909,2.37200647249191,0.211507936507936,0.216384778012685,0.187390029325513
"Dicer1",0.00483036227717079,0.176443656771526,0.211194029850746,0.00531914893617021,0.316438356164384,0.540949554896142,0.352598566308244,0.256478260869565,0.286407766990291,0.221436114044351,0,0.300711743772242,0.142877492877493,0.356655918931368,0.58560794044665,0.44412265758092,0.496932515337423,0.442507836990596,0.36668528344038,0.361996863565081,0.337905982905983,0.418897637795276,0.444721878862794,0.161251778093883,0.639152925961849,0.0227762803234501,0.0262614894016132,0,0.294719471947195,0.27265625,0.385622593068036,0.36173285198556,0.32930029154519,0.360125588697017,0.00766298131910027,0.215870599429115,0.218647058823529,0.323846808510638,0.300988467874794,0.396119929453263,0.646273291925466,0.0131439894319683,0.00165745856353591,0.293197278911565,0.092,0.113811599061348,0.198983050847458,0.0208860759493671,0,0.147115384615385,0.0761467889908257,0.358787878787879,0.38252427184466,0.148321123321123,0.198414376321353,0.205718475073314
"Dlg1",0.0197814836112708,0.513321518239551,0.428208955223881,0.00531914893617021,1.35068493150685,1.31097922848665,1.30600358422939,1.34386956521739,1.64368932038835,1.710348468849,0.0566265060240964,1.08244365361803,1.72621082621083,0.436342699216951,0.705541770057899,0.987563884156729,1.11831726555653,3.73028213166144,3.35076794191567,2.40695243073706,3.43790598290598,2.94106920845421,2.99453646477132,1.69524893314367,1.41089557064339,0.12722371967655,0.127368223597824,0.0124212936462507,0.860726072607261,1.15595703125,1.23607188703466,0.980608561113976,0.600437317784257,1.06028257456829,0.00194433854365231,1.0288106565176,0.588647058823529,1.59329361702128,0.732619439868204,1.07513227513228,1.88850931677019,0.124108322324967,0.0168508287292818,0.856462585034014,0.452,0.350486087831043,0.57864406779661,0.0152601969057665,0.0369767441860465,1.57980769230769,0.452293577981651,0.801212121212121,1.19077669902913,0.337576312576313,0.724841437632135,0.607478005865103
"Dlg4",0.0554341575618171,1.16211785556048,1.03268656716418,0.0159574468085106,3.28219178082192,4.02017804154303,0.815860215053763,1.34865217391304,4.10679611650485,3.53083421330517,0.203614457831325,0.616251482799525,3.66923076923077,5.09295255642561,5.80397022332506,6.11873935264054,5.70552147239264,5.21617554858934,5.13183468304943,2.74124411918453,5.44944444444444,4.2353087443017,4.14138442521632,3.31800853485064,4.04814096346589,0.238409703504043,0.318889514162446,0.0364625071551231,2.83597359735974,2.321484375,2.6012836970475,3.61701908200103,2.36428571428571,2.28634222919937,0.326000762485703,0.394367269267364,1.08335294117647,0.294059574468085,0.6667215815486,3.18624338624339,0.73944099378882,0.211294583883752,0.0320441988950276,1.32925170068027,1.212,0.974019443513242,0.612542372881356,0.0490154711673699,0.0555813953488372,3.08942307692308,0.378899082568807,0.813333333333333,3.37928802588997,0.470665445665446,0.396088794926004,0.333284457478006
"Dlgap2",0,0.145133658248412,0.105820895522388,0,1.38835616438356,0.192284866468843,0,0.210826086956522,1.77669902912621,1.63431890179514,0.0132530120481928,0.103795966785291,0.781054131054131,0.092491939198526,3.15632754342432,4.15792163543441,2.7589833479404,2.7835736677116,2.41862608209997,1.27626764244642,2.0558547008547,2.09357646083713,1.79379480840544,0.937923186344239,2.16711930164888,0.0359164420485175,0.065653723504033,0,2.39290429042904,0.5353515625,0.480295250320924,0.260649819494585,0.12667638483965,0.848351648351648,0,0.0784776403425309,0.168647058823529,0.0773787234042553,0.151070840197694,2.18624338624339,0.081055900621118,0.0838177014531044,0,0.247619047619048,0.452,0.0886691250419041,0.0633898305084746,0.00752461322081575,0.00627906976744186,0.647115384615385,0.0211009174311927,0.11030303030303,3.84611650485437,0.0628510378510378,0.0356236786469345,0.026099706744868
"Dlk1",0.00253018976423232,0.0866489440259932,0.294776119402985,0.00531914893617021,0.0493150684931507,0.15,0.293458781362007,0.208652173913043,0.254368932038835,0.2129883843717,2.78192771084337,0.15717674970344,0.0987179487179487,0.0726853984339014,0.104218362282878,0.191993185689949,0.098159509202454,0.110846394984326,0.0980452387601229,0.0985363303711448,0.133632478632479,0.125072523829258,0.135945611866502,0.0511522048364153,0.0937277723892661,0.0264824797843666,0.0997936597261302,0.000400686891814538,0.158580858085809,0.77216796875,3.15166880616175,0.369468798349665,0.0698250728862974,0.0885400313971742,0.00270682424704537,0.099790675547098,0.101588235294118,0.0761872340425532,0.154365733113674,0.133333333333333,0.0468944099378882,0.00918097754293263,0.0113259668508287,0.138775510204082,1.252,0.0424069728461281,0.148135593220339,0.00541490857946554,0.00906976744186047,12.7625,0,1.06787878787879,0.181067961165049,0.0488095238095238,0.0620507399577167,0.056891495601173
"Dmd",0.0163312248418631,0.984743760153596,1.08194029850746,0,0.648630136986301,0.7486646884273,0.0703405017921147,0.120826086956522,0.16504854368932,0.182365364308342,0,1.00415183867141,0.394301994301994,0.505665591893137,1.01075268817204,0.75076660988075,1.15512708150745,0.993605015673981,0.701228707065066,0.68086774699425,0.815683760683761,0.982925818483216,1.37846724351051,0.403926031294452,1.0090203685742,0.019743935309973,0.0268242356030763,0.0066971951917573,0.866501650165017,0.2931640625,0.449165596919127,0.540691077875193,0.715597667638484,0.413500784929356,0,0.146032350142721,0.091,0.0409531914893617,0.373476112026359,0.500176366843034,0.177329192546584,0.00125495376486129,0.0140883977900552,0.576190476190476,0.052,0.861381159906135,0.226101694915254,0.0194796061884669,0.00488372093023256,0.964423076923077,0,0.304242424242424,0.502265372168285,0.112912087912088,0.199471458773784,0.618475073313783
"Dnajc1",0.0220816561242093,0.299616009452075,0.366119402985075,0.0372340425531915,0.282191780821918,0.429673590504451,0.557795698924731,0.272130434782609,0.447572815533981,0.429461457233368,0.0180722891566265,0.546263345195729,0.33019943019943,0.308291110087517,0.801488833746898,0.588926746166951,0.690622261174408,0.733416927899686,0.459955319743089,0.412963930998432,0.355,0.553999171156237,0.54459826946848,0.240341394025605,0.735822825735532,0.0322102425876011,0.0553367098105421,0.0066971951917573,0.277392739273927,0.2931640625,0.3301026957638,0.280247550283651,0.263702623906706,0.386813186813187,0.0160503240564239,0.286089438629876,0.334529411764706,0.29576170212766,0.488797364085667,0.399647266313933,0.382298136645963,0.0250330250990753,0.0265193370165746,0.502721088435374,0.092,0.224103251759973,0.487118644067797,0.0110407876230661,0.0151162790697674,0.406730769230769,0.360550458715596,0.776969696969697,0.349352750809061,0.309798534798535,0.423572938689218,0.402199413489736
"Dner",0.473490511788384,0.497518830305716,0.912388059701493,0.0585106382978723,7.27876712328767,3.11142433234421,0.278225806451613,0.543434782608696,0.239805825242718,0.129567053854277,0.610843373493976,0.362396204033215,2.38290598290598,2.29101796407186,1.55748552522746,1.06933560477002,1.45311130587204,3.09203761755486,0.371432560737224,0.456874019864088,1.08662393162393,1.21334438458351,0.282546353522868,0.822133712660028,0.13381829938571,0.391711590296496,0.44925905083474,0.0278763594733829,2.96963696369637,1.7404296875,3.04544287548139,2.29159360495101,3.25495626822157,3.15290423861852,0.534540602363706,0.214919124643197,0.218647058823529,0.157889361702128,0.330642504118616,7.99400352733686,0.261180124223602,0.118163804491413,0.0458563535911602,1.39795918367347,1.972,0.169795507877975,0.409152542372881,3.75365682137834,0.0574418604651163,3.27211538461538,0.0302752293577982,0.752727272727273,5.97071197411003,0.140995115995116,0.385517970401691,0.303958944281525
"Dnm1",0.0657849338700403,1.18264658100724,1.55477611940299,0.0478723404255319,19.0458904109589,12.359940652819,0.127688172043011,3.65126086956522,7.63300970873786,5.5973600844773,0.369879518072289,0.406287069988138,16.0082621082621,20.996683555965,25.6062861869313,36.863202725724,47.9114811568799,22.6255799373041,19.3767383412455,16.6325143753267,27.1105555555556,22.3890592623291,21.3008405438813,13.7874253200569,14.9010345942451,0.599932614555256,0.520727818420559,0.0284487693188323,18.8145214521452,6.79072265625,10.2925545571245,15.5664775657555,29.5115160349854,9.16232339089482,0.348494090735799,0.477145575642245,1.46982352941176,0.467676595744681,0.712850082372323,14.0910052910053,2.57484472049689,0.169022457067371,0,3.57414965986395,2.932,1.32199128394234,0.592203389830508,0.264205344585091,0.05,9.11826923076923,0.397247706422018,0.461818181818182,30.0063106796117,0.438919413919414,0.336892177589852,0.353812316715542
"Dnm1l",0.0399079930994825,0.509481612760301,0.853283582089552,0.00531914893617021,3.45684931506849,2.69154302670623,1.16353046594982,0.985173913043478,1.95242718446602,1.73780359028511,0.191566265060241,0.617437722419929,2.30242165242165,5.1005527406725,2.91149710504549,4.08126064735945,3.77300613496933,3.53843260188088,2.30748394303267,1.9343962362781,3.56824786324786,2.64765851636966,2.54756489493201,1.68045519203414,2.23695441319108,0.169676549865229,0.217407615831926,0.033028048082427,3.06369636963696,1.5646484375,2.64492939666239,3.66704486848891,4.4896501457726,2.04615384615385,0.098017537171178,0.480570884871551,0.518058823529412,0.49576170212766,0.877594728171334,2.57777777777778,0.820186335403727,0.0441875825627477,0.0251381215469613,0.895238095238095,0.692,0.404458598726115,0.534576271186441,0.0982419127988748,0.0248837209302326,3.47403846153846,0.103669724770642,0.898181818181818,4.24255663430421,0.383974358974359,0.58953488372093,0.53049853372434
"Dnm2",0.0197814836112708,0.643139861172648,0.577462686567164,0.00531914893617021,0.628082191780822,0.965281899109792,0.777329749103943,1.22169565217391,0.632038834951456,0.614255543822598,0.0855421686746988,0.900948991696323,0.387891737891738,0.613219714417319,0.76095947063689,0.784838160136286,0.628396143733567,1.14094043887147,0.602094387042726,0.546523784631469,0.641752136752137,0.735515955242437,0.829147095179234,0.459402560455192,0.829582929194956,0.133962264150943,0.138998311761396,0.0261591299370349,0.651980198019802,0.5177734375,0.649743260590501,0.638164002062919,0.741836734693878,0.699215070643642,0.0739992375142966,1.16544243577545,1.73805882352941,1.61882553191489,0.987973640856672,0.995767195767196,2.55,0.165719947159841,0.0389502762430939,0.70952380952381,0.292,0.674656386188401,1.82271186440678,0.0208860759493671,0.023953488372093,1.19519230769231,0.654128440366972,0.928484848484848,1.02572815533981,0.993559218559218,0.929915433403805,0.934457478005865
"Dnm3",0.0686601495112133,0.244232757347511,0.466716417910448,0.101063829787234,4.49794520547945,1.62477744807122,0.0219534050179211,1.7525652173913,1.54660194174757,1.21721224920803,0.480722891566265,0.13226571767497,0.855128205128205,3.67309995393828,0.479735318444996,1.26695059625213,0.66783523225241,1.30771159874608,1.15333705668808,1.7318348144276,1.25970085470085,1.34678823041857,1.6261804697157,0.861678520625889,0.700581959262852,0.433827493261456,0.640405177265054,0.0702346880366342,3.4490099009901,1.54365234375,2.26623876765083,2.91923671995874,4.86282798833819,2.26279434850863,0.151391536408692,1.06363463368221,0.271588235294118,1.58869787234043,0.292751235584844,2.06278659611993,3.36366459627329,0.116842800528402,0.0914364640883978,1.43673469387755,0.572,0.349480388870265,0.449830508474576,0.296554149085795,0.0490697674418605,2.64711538461538,0.0211009174311927,0.31030303030303,2.72071197411003,0.817429792429792,0.158245243128964,0.413929618768328
"Dock1",0.00828062104657849,0.644321370550879,0.581641791044776,0,0.110958904109589,0.220474777448071,0.668010752688172,0.726913043478261,0.0941747572815534,0.132734952481521,0,0.48576512455516,0.083048433048433,0.186457853523722,0.076095947063689,0.0982964224872231,0.091148115687993,0.127774294670846,0.128762915386763,0.123366440146367,0.181495726495726,0.179776212184003,0.124820766378245,0.186287339971551,0.0956676365987714,0,0,0.00383514596451059,0.0909240924092409,0.08955078125,0.13818998716303,0.134811758638473,0.21997084548105,0.138775510204082,0,0.539562321598478,0.292764705882353,0.808953191489362,0.437726523887974,0.161552028218695,0.640062111801242,0,0.000276243093922652,0.863945578231292,0,0.271371102916527,0.507457627118644,0.00119549929676512,0.00209302325581395,0.156730769230769,0.0302752293577982,0.455757575757576,0.215857605177994,0.34490231990232,0.372832980972516,0.401466275659824
"Dock3",0.00713053479010926,0.358543789691331,0.461940298507463,0.0159574468085106,3.37808219178082,2.91483679525223,0.223566308243728,0.898652173913043,2.99611650485437,2.74730728616684,0.0903614457831325,0.285290628706999,1.81951566951567,3.43035467526486,1.90488006617039,1.78994889267462,2.01226993865031,4.64877742946708,3.84560178721028,2.8337689492943,4.5007264957265,3.88512225445504,4.45733003708282,1.78088193456615,2.27381183317168,0.146765498652291,0.160195085349841,0,2.86732673267327,1.61689453125,1.8400513478819,2.78720990201135,2.42405247813411,2.12935635792779,0.0465497521921464,0.397411988582303,0.313941176470588,0.585974468085106,0.460790774299835,2.99047619047619,0.435093167701863,0.108256274768824,0.00580110497237569,1.01428571428571,0.692,0.246563861884009,0.310847457627119,0.0307313642756681,0.0113953488372093,2.30096153846154,0.0761467889908257,0.395151515151515,4.05485436893204,0.153510378510379,0.144503171247357,0.119941348973607
"Drd1",0,0.084138236597253,0.114477611940299,0,0.196575342465753,0.144807121661721,0.12679211469534,0.153434782608696,6.71359223300971,0.456916578669483,0,0.138196915776987,0.447720797720798,0.123813910640258,0.0909842845326716,0.297614991482112,0.0999123575810693,0.392978056426332,0.0966489807316392,0.109513852587559,0.199017094017094,0.419726481558226,0.385142150803461,0.127112375533428,0.333624312964759,0,0,0,0.257590759075908,0.5490234375,0.153594351732991,0.151315110881898,0.125218658892128,0.220408163265306,0,0.10721217887726,0.125117647058824,0.112953191489362,0.221911037891269,0.195061728395062,0.130745341614907,0.00125495376486129,0,0.125170068027211,0.012,0.0822996982903118,0.0938983050847458,0,0,0.272115384615385,0.0211009174311927,0.231515151515152,0.56294498381877,0.0799450549450549,0.0535940803382664,0.0818181818181818
"Drd2",0,0.0504652193176783,0.0735820895522388,0.00531914893617021,0.158904109589041,0.125519287833828,0.0497311827956989,0.0925652173913044,0.195145631067961,3.82544878563886,0.181927710843374,0.11803084223013,0.0972934472934473,0.256471672040534,0.0851943755169562,0.0982964224872231,0.105170902716915,0.113354231974922,0.0480592013404077,0.0653423941453215,0.0866239316239316,0.106423539162868,0.0887268232385661,0.0528591749644381,0.0720659553831232,0,0,0,0.135478547854785,0.17060546875,0.267843388960205,0.312738525012893,0.0479591836734694,0.148194662480377,0,0.0611607992388202,0.0857058823529412,0.0770382978723404,0.202141680395387,0.152733686067019,0.0624223602484472,0,0,0.0986394557823129,0,0.0410660408984244,0.124406779661017,0,0,0.175961538461538,0.0394495412844037,0.158787878787879,0.108252427184466,0.0488095238095238,0.0641649048625793,0.0341642228739003
"Drd4",0.00943070730304773,0.107768424161867,0.114477611940299,0,0.0595890410958904,0.177448071216617,0.171594982078853,0.106478260869565,0.0796116504854369,0.055649419218585,0.0036144578313253,0.18920521945433,0.0246438746438746,0.0911100875172731,0.0578990901571547,0.0863713798977853,0.00701139351446098,0.0550470219435737,0.0865959229265568,0.0747516989022478,0.072948717948718,0.0886033982594281,0.0884796044499382,0.0497297297297297,0.107953443258972,0.0045822102425876,0.00900393922341024,0,0.062046204620462,0.07392578125,0.0932605905006418,0.0775657555440949,0.221428571428571,0.118367346938776,0.00728173846740374,0.114253092293054,0.0857058823529412,0.114485106382979,0.147775947281713,0.168606701940035,0.0748447204968944,0,0.0196132596685083,0.10952380952381,0.092,0.115152531009051,0.175254237288136,0.00963431786216596,0.00116279069767442,0.147115384615385,0.0119266055045872,0.134545454545455,0.167313915857605,0.102533577533578,0.132875264270613,0.163929618768328
"Dscam",0,0.094033377639935,0.197761194029851,0,1.40890410958904,1.16928783382789,0.0766129032258064,0.308652173913043,0.193203883495146,0.0947201689545935,0.0590361445783133,0.0765124555160142,0.395726495726496,1.74910179640719,0.579818031430935,2.51737649063032,1.00525854513585,1.07448275862069,0.960374197151634,0.953998954521694,1.71269230769231,1.45329465395773,1.41579728059332,0.54674253200569,1.54571613320401,0.0487196765498652,0.0739073344588257,0,1.08019801980198,0.62470703125,1.16996148908858,1.22042289840124,0.871574344023324,1.38681318681319,0.0156690812047274,0.119581351094196,0.132764705882353,0.123846808510638,0.276276771004942,0.262081128747795,1.34813664596273,0.0197490092470277,0.000276243093922652,2.2530612244898,0.332,0.101407978545089,0.17864406779661,0.00541490857946554,0.000232558139534883,1.12788461538462,0.0119266055045872,0.116363636363636,0.465857605177994,0.0549145299145299,0.0440803382663848,0.0656891495601173
"Dscaml1",0.0123059229442208,0.165957761039728,0.167910447761194,0.0265957446808511,1.37465753424658,0.195994065281899,0.0237455197132617,0.735608695652174,0.366019417475728,0.504435058078141,0.0253012048192771,0.16785290628707,0.528917378917379,0.171948410870567,1.75020678246485,1.87853492333901,1.93251533742331,1.45630094043887,0.770483105277855,0.117093570308416,1.05029914529915,0.513800248653129,0.986625463535229,0.35271692745377,1.45874555447785,0.0295148247978437,0.0442693678484337,0.00326273611906125,0.911056105610561,0.44013671875,0.468421052631579,0.161113976276431,0.622303206997085,0.845211930926217,0.0846740373617995,0.540323501427212,0.183352941176471,1.01286808510638,1.09835255354201,1.76825396825397,1.09037267080745,0.0481505944517834,0.0403314917127072,1.35510204081633,0.092,0.0906805229634596,0.300677966101695,0.00963431786216596,0.0132558139534884,0.252884615384615,0.0211009174311927,0.419393939393939,0.835598705501618,0.0796398046398046,0.118076109936575,0.0788856304985337
"Dync1h1",0.0473835537665325,0.675483680401713,0.833283582089552,0.0372340425531915,3.55616438356164,3.5313056379822,2.07482078853047,1.76604347826087,2.38640776699029,1.88880675818374,0.391566265060241,0.898576512455516,3.40641025641026,5.35089820359281,4.45326716294458,5.3572402044293,5.08851884312007,4.69705329153605,3.48955598994694,2.88944066910612,5.51525641025641,4.25105677579776,4.10034610630408,2.80364153627312,2.23566117038474,0.326010781671159,0.343087600825361,0.0324556382369777,3.95561056105611,1.93037109375,3.17541720154044,4.05745229499742,4.20393586005831,2.48257456828885,0.105261151353412,1.08380589914367,0.771,1.45695319148936,1.26144975288303,3.26560846560847,2.12763975155279,0.128731836195509,0.0527624309392265,1.28163265306122,1.052,0.612638283607107,0.914237288135593,0.120745428973277,0.0527906976744186,4.87788461538462,0.498165137614679,1.36484848484848,4.8088996763754,0.6748778998779,0.781923890063425,0.962316715542522
"Dync1i2",0.0134560092006901,0.262546152710087,0.348805970149254,0,2.57328767123288,1.25756676557863,0.798835125448029,0.624739130434783,1.51165048543689,1.11267159450898,0.0614457831325301,0.680308422301305,1.30669515669516,2.06923076923077,2.56244830438379,2.290800681431,2.63978965819457,3.3271473354232,1.81404635576655,1.26084683742812,1.92551282051282,2.03389970990468,2.14880098887515,0.963243243243243,2.19848043970255,0.0898247978436658,0.109360345151004,0,1.72541254125413,1.18232421875,1.3997432605905,2.0853017019082,1.91967930029154,1.45588697017268,0.0271063667556233,0.419105613701237,0.341,0.566910638297872,0.838056013179572,1.7347442680776,1.06552795031056,0.0250330250990753,0.000276243093922652,0.574829931972789,0.612,0.186892390211197,0.385423728813559,0.0321378340365682,0,2.28173076923077,0.167889908256881,0.44969696969697,2.07184466019417,0.21517094017094,0.252325581395349,0.381671554252199
"Dync1li2",0.0284071305347901,0.883133953625757,1.06373134328358,0.00531914893617021,4.54931506849315,2.72492581602374,1.28360215053763,2.20865217391304,2.92135922330097,2.35237592397043,0.0951807228915663,1.20818505338078,2.83091168091168,5.60331644403501,4.52522746071133,3.82402044293015,3.61524978089395,4.9566144200627,4.11535883831332,3.31547307893361,5.0524358974359,4.33186904268545,4.33619283065513,2.44347083926031,2.4700614290333,0.104986522911051,0.110861001688239,0.0255867200915856,3.84174917491749,1.93037109375,2.85898587933248,4.23073749355338,4.85408163265306,2.65211930926217,0.0507434235608082,1.74260704091342,0.999235294117647,2.2967829787234,2.00444810543657,3.26384479717813,2.72080745341615,0.0230515191545575,0.00580110497237569,2.08707482993197,1.012,0.666610794502179,1.2464406779661,0.0532348804500703,0.0086046511627907,3.96442307692308,0.388073394495413,1.52848484848485,5.68025889967638,0.647405372405372,0.725898520084567,1.01143695014663
"Dynll2",0.0997124784358827,1.3371289322109,2.13,0.0691489361702128,17.0493150684932,11.9445103857567,5.23700716845878,4.01126086956522,5.82135922330097,5.27106652587117,1.01566265060241,2.33867141162515,6.92706552706553,16.4508521418701,6.86104218362283,8.34531516183987,14.5617879053462,8.76225705329153,9.47196313878805,6.65342394145322,13.6733760683761,9.01359303771239,7.30949320148331,6.42896159317212,4.49754283866796,0.532210242587601,0.525417370099418,0.101144819690899,13.1808580858086,4.06318359375,8.37374839537869,11.8872614749871,18.6223032069971,7.14976452119309,0.25051467784979,1.71292102759277,1.65864705882353,1.56554893617021,1.83476112026359,9.88289241622575,8.19906832298137,0.0633421400264201,0.0541436464088398,2.37074829931973,1.972,1.75343613811599,1.4328813559322,0.285302390998594,0.077906976744186,11.5028846153846,0.369724770642202,0.807272727272727,19.963430420712,0.829639804639805,0.955285412262156,1.25923753665689
"Edn1",0.025531914893617,0.141441441441441,0.19089552238806,0.0585106382978723,0.107534246575342,0.113649851632047,0.0300179211469534,0.113,0.1,0.0736008447729673,0,0.14650059311981,0.0502849002849003,0.0936434822662368,0.106699751861042,0.079557069846678,0.0815074496056091,0.0826332288401254,0.0664898073163921,0.0925248301097752,0.0810683760683761,0.118441773725653,0.103065512978986,0.0500142247510669,0.130908503071452,0.00559299191374663,0.00206340273869818,0.00211791642816256,0.0645214521452145,0.11640625,0.0900513478818999,0.0868488911810212,0.0931486880466472,0.10894819466248,0.0160503240564239,0.130999048525214,0.156294117647059,0.132187234042553,0.144481054365733,0.115696649029982,0.143167701863354,0,0.0113259668508287,0.131292517006803,0,0.26701307408649,0.290508474576271,0.0040084388185654,0.00488372093023256,0.0317307692307692,0.0302752293577982,0.24969696969697,0.196440129449838,0.896794871794872,0.183615221987315,0.916129032258065
"Edn3",0.00138010350776308,0.0587357849652932,0.0828358208955224,0,0.2,0.0943620178041543,0.375,0.100391304347826,0.110679611650485,0.0852164730728617,0.00120481927710843,0.100237247924081,0.00968660968660968,0.045278673422386,0.0736145574855252,0.103407155025554,0.0692375109553024,0.0412539184952978,0.0360513822954482,0.0771040250914793,0.0250854700854701,0.052134272689598,0.0726576019777503,0.0224182076813656,0.0969608794051083,0.00188679245283019,0.000562746201463137,0.0152833428734974,0.0100660066006601,0.063671875,0.111232349165597,0.0729241877256318,0.0785714285714286,0.195290423861852,0,0.109876308277831,0.0962941176470588,0.112442553191489,0.157660626029654,0.0751322751322751,0.140062111801242,0,0.00303867403314917,0.0945578231292517,0.052,0.165102246061012,0.226101694915254,0,0.00255813953488372,0,0,0.122424242424242,0.05,0.390079365079365,0.510253699788583,0.843548387096774
"Ednra",0.000230017251293846,0.057111209570226,0.0762686567164179,0,0.0287671232876712,0.0557863501483679,0,0.0377826086956522,0.0407766990291262,0.0271383315733897,0,0.126334519572954,0.0574074074074074,0.0326116996775679,0.00909842845326717,0,0.0333041191936898,0.0970532915360502,0.00477520245741411,0.0376372190277052,0.0161111111111111,0.0285122254455035,0.0153028430160692,0.0366429587482219,0.0665696734561914,0,0,0,0,0.059765625,0.078818998716303,0.0486848891181021,0.0217201166180758,0.0508634222919937,0,0.0518363463368221,0.0433529411764706,0.041463829787234,0.0489291598023064,0.0716049382716049,0.152484472049689,0,0.000276243093922652,0.0816326530612245,0.092,0.275393898759638,0.0803389830508475,0,0,0.1375,0,0.237575757575758,0.0419093851132686,0.0298840048840049,0.107505285412262,0.230645161290323
